START DATE,away,home,SUBJECT
2022-09-07,CLE,KCR,Guardians at Royals
2022-09-09,DET,KCR,Tigers at Royals
2022-09-10,DET,KCR,Tigers at Royals
2022-09-11,DET,KCR,Tigers at Royals
2022-09-20,MIN,KCR,Twins at Royals
2022-09-21,MIN,KCR,Twins at Royals
2022-09-22,MIN,KCR,Twins at Royals
2022-09-23,SEA,KCR,Mariners at Royals
2022-09-24,SEA,KCR,Mariners at Royals
2022-09-25,SEA,KCR,Mariners at Royals
2022-04-08,CHW,DET,White Sox at Tigers
2022-04-09,CHW,DET,White Sox at Tigers
2022-04-10,CHW,DET,White Sox at Tigers
2022-04-11,BOS,DET,Red Sox at Tigers
2022-04-12,BOS,DET,Red Sox at Tigers
2022-04-13,BOS,DET,Red Sox at Tigers
2022-04-19,NYY,DET,Yankees at Tigers
2022-04-20,NYY,DET,Yankees at Tigers
2022-04-21,NYY,DET,Yankees at Tigers
2022-04-22,COL,DET,Rockies at Tigers
2022-04-23,COL,DET,Rockies at Tigers
2022-04-24,COL,DET,Rockies at Tigers
2022-05-03,PIT,DET,Pirates at Tigers
2022-05-04,PIT,DET,Pirates at Tigers
2022-05-09,OAK,DET,Athletics at Tigers
2022-05-10,OAK,DET,Athletics at Tigers
2022-05-11,OAK,DET,Athletics at Tigers
2022-05-12,OAK,DET,Athletics at Tigers
2022-05-13,BAL,DET,Orioles at Tigers
2022-05-14,BAL,DET,Orioles at Tigers
2022-05-15,BAL,DET,Orioles at Tigers
2022-05-26,CLE,DET,Guardians at Tigers
2022-05-27,CLE,DET,Guardians at Tigers
2022-05-28,CLE,DET,Guardians at Tigers
2022-05-29,CLE,DET,Guardians at Tigers
2022-05-30,MIN,DET,Twins at Tigers
2022-05-31,MIN,DET,Twins at Tigers
2022-06-01,MIN,DET,Twins at Tigers
2022-06-02,MIN,DET,Twins at Tigers
2022-06-10,TOR,DET,Blue Jays at Tigers
2022-06-11,TOR,DET,Blue Jays at Tigers
2022-06-12,TOR,DET,Blue Jays at Tigers
2022-06-13,CHW,DET,White Sox at Tigers
2022-06-14,CHW,DET,White Sox at Tigers
2022-06-15,CHW,DET,White Sox at Tigers
2022-06-16,TEX,DET,Rangers at Tigers
2022-06-17,TEX,DET,Rangers at Tigers
2022-06-18,TEX,DET,Rangers at Tigers
2022-06-19,TEX,DET,Rangers at Tigers
2022-07-01,KCR,DET,Royals at Tigers
2022-07-02,KCR,DET,Royals at Tigers
2022-07-03,KCR,DET,Royals at Tigers
2022-07-04,CLE,DET,Guardians at Tigers
2022-07-05,CLE,DET,Guardians at Tigers
2022-07-06,CLE,DET,Guardians at Tigers
2022-07-23,MIN,DET,Twins at Tigers
2022-07-23,MIN,DET,Twins at Tigers
2022-07-24,MIN,DET,Twins at Tigers
2022-07-25,SDP,DET,Padres at Tigers
2022-07-26,SDP,DET,Padres at Tigers
2022-07-27,SDP,DET,Padres at Tigers
2022-08-04,TBR,DET,Rays at Tigers
2022-08-05,TBR,DET,Rays at Tigers
2022-08-06,TBR,DET,Rays at Tigers
2022-08-07,TBR,DET,Rays at Tigers
2022-08-09,CLE,DET,Guardians at Tigers
2022-08-10,CLE,DET,Guardians at Tigers
2022-08-11,CLE,DET,Guardians at Tigers
2022-08-19,LAA,DET,Angels at Tigers
2022-08-20,LAA,DET,Angels at Tigers
2022-08-21,LAA,DET,Angels at Tigers
2022-08-23,SFG,DET,Giants at Tigers
2022-08-24,SFG,DET,Giants at Tigers
2022-08-30,SEA,DET,Mariners at Tigers
2022-08-31,SEA,DET,Mariners at Tigers
2022-09-01,SEA,DET,Mariners at Tigers
2022-09-02,KCR,DET,Royals at Tigers
2022-09-03,KCR,DET,Royals at Tigers
2022-09-04,KCR,DET,Royals at Tigers
2022-09-12,HOU,DET,Astros at Tigers
2022-09-13,HOU,DET,Astros at Tigers
2022-09-14,HOU,DET,Astros at Tigers
2022-09-16,CHW,DET,White Sox at Tigers
2022-09-17,CHW,DET,White Sox at Tigers
2022-09-18,CHW,DET,White Sox at Tigers
2022-09-27,KCR,DET,Royals at Tigers
2022-09-28,KCR,DET,Royals at Tigers
2022-09-29,KCR,DET,Royals at Tigers
2022-09-30,MIN,DET,Twins at Tigers
2022-10-01,MIN,DET,Twins at Tigers
2022-10-02,MIN,DET,Twins at Tigers
2022-04-07,SEA,MIN,Mariners at Twins
2022-04-09,SEA,MIN,Mariners at Twins
2022-04-10,SEA,MIN,Mariners at Twins
2022-04-11,SEA,MIN,Mariners at Twins
2022-04-12,LAD,MIN,Dodgers at Twins
2022-04-13,LAD,MIN,Dodgers at Twins
2022-04-22,CHW,MIN,White Sox at Twins
2022-04-23,CHW,MIN,White Sox at Twins
2022-04-24,CHW,MIN,White Sox at Twins
2022-04-26,DET,MIN,Tigers at Twins
2022-04-27,DET,MIN,Tigers at Twins
2022-04-28,DET,MIN,Tigers at Twins
2022-05-06,OAK,MIN,Athletics at Twins
2022-05-07,OAK,MIN,Athletics at Twins
2022-05-08,OAK,MIN,Athletics at Twins
2022-05-10,HOU,MIN,Astros at Twins
2022-05-11,HOU,MIN,Astros at Twins
2022-05-12,HOU,MIN,Astros at Twins
2022-05-13,CLE,MIN,Guardians at Twins
2022-05-14,CLE,MIN,Guardians at Twins
2022-05-15,CLE,MIN,Guardians at Twins
2022-05-23,DET,MIN,Tigers at Twins
2022-05-24,DET,MIN,Tigers at Twins
2022-05-25,DET,MIN,Tigers at Twins
2022-05-26,KCR,MIN,Royals at Twins
2022-05-27,KCR,MIN,Royals at Twins
2022-05-28,KCR,MIN,Royals at Twins
2022-05-29,KCR,MIN,Royals at Twins
2022-06-07,NYY,MIN,Yankees at Twins
2022-06-08,NYY,MIN,Yankees at Twins
2022-06-09,NYY,MIN,Yankees at Twins
2022-06-10,TBR,MIN,Rays at Twins
2022-06-11,TBR,MIN,Rays at Twins
2022-06-12,TBR,MIN,Rays at Twins
2022-06-21,CLE,MIN,Guardians at Twins
2022-06-22,CLE,MIN,Guardians at Twins
2022-06-23,CLE,MIN,Guardians at Twins
2022-06-24,COL,MIN,Rockies at Twins
2022-06-25,COL,MIN,Rockies at Twins
2022-06-26,COL,MIN,Rockies at Twins
2022-07-01,BAL,MIN,Orioles at Twins
2022-07-02,BAL,MIN,Orioles at Twins
2022-07-03,BAL,MIN,Orioles at Twins
2022-07-12,MIL,MIN,Brewers at Twins
2022-07-13,MIL,MIN,Brewers at Twins
2022-07-14,CHW,MIN,White Sox at Twins
2022-07-15,CHW,MIN,White Sox at Twins
2022-07-16,CHW,MIN,White Sox at Twins
2022-07-17,CHW,MIN,White Sox at Twins
2022-08-01,DET,MIN,Tigers at Twins
2022-08-02,DET,MIN,Tigers at Twins
2022-08-03,DET,MIN,Tigers at Twins
2022-08-04,TOR,MIN,Blue Jays at Twins
2022-08-05,TOR,MIN,Blue Jays at Twins
2022-08-06,TOR,MIN,Blue Jays at Twins
2022-08-07,TOR,MIN,Blue Jays at Twins
2022-08-15,KCR,MIN,Royals at Twins
2022-08-16,KCR,MIN,Royals at Twins
2022-08-17,KCR,MIN,Royals at Twins
2022-08-19,TEX,MIN,Rangers at Twins
2022-08-20,TEX,MIN,Rangers at Twins
2022-08-21,TEX,MIN,Rangers at Twins
2022-08-22,TEX,MIN,Rangers at Twins
2022-08-26,SFG,MIN,Giants at Twins
2022-08-27,SFG,MIN,Giants at Twins
2022-08-28,SFG,MIN,Giants at Twins
2022-08-29,BOS,MIN,Red Sox at Twins
2022-08-30,BOS,MIN,Red Sox at Twins
2022-08-31,BOS,MIN,Red Sox at Twins
2022-09-09,CLE,MIN,Guardians at Twins
2022-09-10,CLE,MIN,Guardians at Twins
2022-09-11,CLE,MIN,Guardians at Twins
2022-09-13,KCR,MIN,Royals at Twins
2022-09-14,KCR,MIN,Royals at Twins
2022-09-15,KCR,MIN,Royals at Twins
2022-09-23,LAA,MIN,Angels at Twins
2022-09-24,LAA,MIN,Angels at Twins
2022-09-25,LAA,MIN,Angels at Twins
2022-09-27,CHW,MIN,White Sox at Twins
2022-09-28,CHW,MIN,White Sox at Twins
2022-09-29,CHW,MIN,White Sox at Twins
2022-03-31,MIN,CHW,Twins at White Sox
2022-04-02,MIN,CHW,Twins at White Sox
2022-04-03,MIN,CHW,Twins at White Sox
2022-04-12,SEA,CHW,Mariners at White Sox
2022-04-13,SEA,CHW,Mariners at White Sox
2022-04-14,SEA,CHW,Mariners at White Sox
2022-04-15,TBR,CHW,Rays at White Sox
2022-04-16,TBR,CHW,Rays at White Sox
2022-04-17,TBR,CHW,Rays at White Sox
2022-04-26,KCR,CHW,Royals at White Sox
2022-04-27,KCR,CHW,Royals at White Sox
2022-04-28,KCR,CHW,Royals at White Sox
2022-04-29,LAA,CHW,Angels at White Sox
2022-04-30,LAA,CHW,Angels at White Sox
2022-05-01,LAA,CHW,Angels at White Sox
2022-05-02,LAA,CHW,Angels at White Sox
2022-05-09,CLE,CHW,Guardians at White Sox
2022-05-10,CLE,CHW,Guardians at White Sox
2022-05-11,CLE,CHW,Guardians at White Sox
2022-05-12,NYY,CHW,Yankees at White Sox
2022-05-13,NYY,CHW,Yankees at White Sox
2022-05-14,NYY,CHW,Yankees at White Sox
2022-05-15,NYY,CHW,Yankees at White Sox
2022-05-24,BOS,CHW,Red Sox at White Sox
2022-05-25,BOS,CHW,Red Sox at White Sox
2022-05-26,BOS,CHW,Red Sox at White Sox
2022-05-28,CHC,CHW,Cubs at White Sox
2022-05-29,CHC,CHW,Cubs at White Sox
2022-06-07,LAD,CHW,Dodgers at White Sox
2022-06-08,LAD,CHW,Dodgers at White Sox
2022-06-09,LAD,CHW,Dodgers at White Sox
2022-06-10,TEX,CHW,Rangers at White Sox
2022-06-11,TEX,CHW,Rangers at White Sox
2022-06-12,TEX,CHW,Rangers at White Sox
2022-06-20,TOR,CHW,Blue Jays at White Sox
2022-06-21,TOR,CHW,Blue Jays at White Sox
2022-06-22,TOR,CHW,Blue Jays at White Sox
2022-06-23,BAL,CHW,Orioles at White Sox
2022-06-24,BAL,CHW,Orioles at White Sox
2022-06-25,BAL,CHW,Orioles at White Sox
2022-06-26,BAL,CHW,Orioles at White Sox
2022-07-04,MIN,CHW,Twins at White Sox
2022-07-05,MIN,CHW,Twins at White Sox
2022-07-06,MIN,CHW,Twins at White Sox
2022-07-07,DET,CHW,Tigers at White Sox
2022-07-08,DET,CHW,Tigers at White Sox
2022-07-09,DET,CHW,Tigers at White Sox
2022-07-10,DET,CHW,Tigers at White Sox
2022-07-22,CLE,CHW,Guardians at White Sox
2022-07-23,CLE,CHW,Guardians at White Sox
2022-07-24,CLE,CHW,Guardians at White Sox
2022-07-29,OAK,CHW,Athletics at White Sox
2022-07-30,OAK,CHW,Athletics at White Sox
2022-07-31,OAK,CHW,Athletics at White Sox
2022-08-01,KCR,CHW,Royals at White Sox
2022-08-02,KCR,CHW,Royals at White Sox
2022-08-03,KCR,CHW,Royals at White Sox
2022-08-12,DET,CHW,Tigers at White Sox
2022-08-13,DET,CHW,Tigers at White Sox
2022-08-14,DET,CHW,Tigers at White Sox
2022-08-15,HOU,CHW,Astros at White Sox
2022-08-16,HOU,CHW,Astros at White Sox
2022-08-17,HOU,CHW,Astros at White Sox
2022-08-18,HOU,CHW,Astros at White Sox
2022-08-26,ARI,CHW,D-backs at White Sox
2022-08-27,ARI,CHW,D-backs at White Sox
2022-08-28,ARI,CHW,D-backs at White Sox
2022-08-30,KCR,CHW,Royals at White Sox
2022-08-31,KCR,CHW,Royals at White Sox
2022-09-01,KCR,CHW,Royals at White Sox
2022-09-02,MIN,CHW,Twins at White Sox
2022-09-03,MIN,CHW,Twins at White Sox
2022-09-04,MIN,CHW,Twins at White Sox
2022-09-13,COL,CHW,Rockies at White Sox
2022-09-14,COL,CHW,Rockies at White Sox
2022-09-20,CLE,CHW,Guardians at White Sox
2022-09-21,CLE,CHW,Guardians at White Sox
2022-09-22,CLE,CHW,Guardians at White Sox
2022-09-23,DET,CHW,Tigers at White Sox
2022-09-24,DET,CHW,Tigers at White Sox
2022-09-25,DET,CHW,Tigers at White Sox
2022-04-07,HOU,LAA,Astros at Angels
2022-04-08,HOU,LAA,Astros at Angels
2022-04-09,HOU,LAA,Astros at Angels
2022-04-10,HOU,LAA,Astros at Angels
2022-04-11,MIA,LAA,Marlins at Angels
2022-04-12,MIA,LAA,Marlins at Angels
2022-04-22,BAL,LAA,Orioles at Angels
2022-04-23,BAL,LAA,Orioles at Angels
2022-04-24,BAL,LAA,Orioles at Angels
2022-04-25,CLE,LAA,Guardians at Angels
2022-04-26,CLE,LAA,Guardians at Angels
2022-04-27,CLE,LAA,Guardians at Angels
2022-04-28,CLE,LAA,Guardians at Angels
2022-05-06,WSN,LAA,Nationals at Angels
2022-05-07,WSN,LAA,Nationals at Angels
2022-05-08,WSN,LAA,Nationals at Angels
2022-05-09,TBR,LAA,Rays at Angels
2022-05-10,TBR,LAA,Rays at Angels
2022-05-11,TBR,LAA,Rays at Angels
2022-05-20,OAK,LAA,Athletics at Angels
2022-05-21,OAK,LAA,Athletics at Angels
2022-05-22,OAK,LAA,Athletics at Angels
2022-05-24,TEX,LAA,Rangers at Angels
2022-05-25,TEX,LAA,Rangers at Angels
2022-05-26,TOR,LAA,Blue Jays at Angels
2022-05-27,TOR,LAA,Blue Jays at Angels
2022-05-28,TOR,LAA,Blue Jays at Angels
2022-05-29,TOR,LAA,Blue Jays at Angels
2022-06-06,BOS,LAA,Red Sox at Angels
2022-06-07,BOS,LAA,Red Sox at Angels
2022-06-08,BOS,LAA,Red Sox at Angels
2022-06-09,BOS,LAA,Red Sox at Angels
2022-06-10,NYM,LAA,Mets at Angels
2022-06-11,NYM,LAA,Mets at Angels
2022-06-12,NYM,LAA,Mets at Angels
2022-06-20,KCR,LAA,Royals at Angels
2022-06-21,KCR,LAA,Royals at Angels
2022-06-22,KCR,LAA,Royals at Angels
2022-06-24,SEA,LAA,Mariners at Angels
2022-06-25,SEA,LAA,Mariners at Angels
2022-06-26,SEA,LAA,Mariners at Angels
2022-06-27,CHW,LAA,White Sox at Angels
2022-06-28,CHW,LAA,White Sox at Angels
2022-06-29,CHW,LAA,White Sox at Angels
2022-07-12,HOU,LAA,Astros at Angels
2022-07-13,HOU,LAA,Astros at Angels
2022-07-14,HOU,LAA,Astros at Angels
2022-07-15,LAD,LAA,Dodgers at Angels
2022-07-16,LAD,LAA,Dodgers at Angels
2022-07-28,TEX,LAA,Rangers at Angels
2022-07-29,TEX,LAA,Rangers at Angels
2022-07-30,TEX,LAA,Rangers at Angels
2022-07-31,TEX,LAA,Rangers at Angels
2022-08-02,OAK,LAA,Athletics at Angels
2022-08-03,OAK,LAA,Athletics at Angels
2022-08-04,OAK,LAA,Athletics at Angels
2022-08-12,MIN,LAA,Twins at Angels
2022-08-13,MIN,LAA,Twins at Angels
2022-08-14,MIN,LAA,Twins at Angels
2022-08-15,SEA,LAA,Mariners at Angels
2022-08-16,SEA,LAA,Mariners at Angels
2022-08-17,SEA,LAA,Mariners at Angels
2022-08-29,NYY,LAA,Yankees at Angels
2022-08-30,NYY,LAA,Yankees at Angels
2022-08-31,NYY,LAA,Yankees at Angels
2022-09-02,HOU,LAA,Astros at Angels
2022-09-03,HOU,LAA,Astros at Angels
2022-09-04,HOU,LAA,Astros at Angels
2022-09-05,DET,LAA,Tigers at Angels
2022-09-06,DET,LAA,Tigers at Angels
2022-09-07,DET,LAA,Tigers at Angels
2022-09-16,SEA,LAA,Mariners at Angels
2022-09-17,SEA,LAA,Mariners at Angels
2022-09-18,SEA,LAA,Mariners at Angels
2022-09-19,SEA,LAA,Mariners at Angels
2022-09-27,OAK,LAA,Athletics at Angels
2022-09-28,OAK,LAA,Athletics at Angels
2022-09-29,OAK,LAA,Athletics at Angels
2022-09-30,TEX,LAA,Rangers at Angels
2022-10-01,TEX,LAA,Rangers at Angels
2022-10-02,TEX,LAA,Rangers at Angels
2022-03-31,PHI,HOU,Phillies at Astros
2022-04-02,PHI,HOU,Phillies at Astros
2022-04-03,PHI,HOU,Phillies at Astros
2022-04-04,NYY,HOU,Yankees at Astros
2022-04-05,NYY,HOU,Yankees at Astros
2022-04-06,NYY,HOU,Yankees at Astros
2022-04-18,LAA,HOU,Angels at Astros
2022-04-19,LAA,HOU,Angels at Astros
2022-04-20,LAA,HOU,Angels at Astros
2022-04-22,TOR,HOU,Blue Jays at Astros
2022-04-23,TOR,HOU,Blue Jays at Astros
2022-04-24,TOR,HOU,Blue Jays at Astros
2022-05-02,SEA,HOU,Mariners at Astros
2022-05-03,SEA,HOU,Mariners at Astros
2022-05-04,SEA,HOU,Mariners at Astros
2022-05-05,DET,HOU,Tigers at Astros
2022-05-06,DET,HOU,Tigers at Astros
2022-05-07,DET,HOU,Tigers at Astros
2022-05-08,DET,HOU,Tigers at Astros
2022-05-19,TEX,HOU,Rangers at Astros
2022-05-20,TEX,HOU,Rangers at Astros
2022-05-21,TEX,HOU,Rangers at Astros
2022-05-22,TEX,HOU,Rangers at Astros
2022-05-23,CLE,HOU,Guardians at Astros
2022-05-24,CLE,HOU,Guardians at Astros
2022-05-25,CLE,HOU,Guardians at Astros
2022-06-06,SEA,HOU,Mariners at Astros
2022-06-07,SEA,HOU,Mariners at Astros
2022-06-08,SEA,HOU,Mariners at Astros
2022-06-10,MIA,HOU,Marlins at Astros
2022-06-11,MIA,HOU,Marlins at Astros
2022-06-12,MIA,HOU,Marlins at Astros
2022-06-17,CHW,HOU,White Sox at Astros
2022-06-18,CHW,HOU,White Sox at Astros
2022-06-19,CHW,HOU,White Sox at Astros
2022-06-21,NYM,HOU,Mets at Astros
2022-06-22,NYM,HOU,Mets at Astros
2022-07-01,LAA,HOU,Angels at Astros
2022-07-02,LAA,HOU,Angels at Astros
2022-07-03,LAA,HOU,Angels at Astros
2022-07-04,KCR,HOU,Royals at Astros
2022-07-05,KCR,HOU,Royals at Astros
2022-07-06,KCR,HOU,Royals at Astros
2022-07-07,KCR,HOU,Royals at Astros
2022-07-15,OAK,HOU,Athletics at Astros
2022-07-16,OAK,HOU,Athletics at Astros
2022-07-17,OAK,HOU,Athletics at Astros
2022-07-28,SEA,HOU,Mariners at Astros
2022-07-29,SEA,HOU,Mariners at Astros
2022-07-30,SEA,HOU,Mariners at Astros
2022-07-31,SEA,HOU,Mariners at Astros
2022-08-01,BOS,HOU,Red Sox at Astros
2022-08-02,BOS,HOU,Red Sox at Astros
2022-08-03,BOS,HOU,Red Sox at Astros
2022-08-09,TEX,HOU,Rangers at Astros
2022-08-10,TEX,HOU,Rangers at Astros
2022-08-11,TEX,HOU,Rangers at Astros
2022-08-12,OAK,HOU,Athletics at Astros
2022-08-13,OAK,HOU,Athletics at Astros
2022-08-14,OAK,HOU,Athletics at Astros
2022-08-23,MIN,HOU,Twins at Astros
2022-08-24,MIN,HOU,Twins at Astros
2022-08-25,MIN,HOU,Twins at Astros
2022-08-26,BAL,HOU,Orioles at Astros
2022-08-27,BAL,HOU,Orioles at Astros
2022-08-28,BAL,HOU,Orioles at Astros
2022-09-05,TEX,HOU,Rangers at Astros
2022-09-06,TEX,HOU,Rangers at Astros
2022-09-07,TEX,HOU,Rangers at Astros
2022-09-09,LAA,HOU,Angels at Astros
2022-09-10,LAA,HOU,Angels at Astros
2022-09-11,LAA,HOU,Angels at Astros
2022-09-15,OAK,HOU,Athletics at Astros
2022-09-16,OAK,HOU,Athletics at Astros
2022-09-17,OAK,HOU,Athletics at Astros
2022-09-18,OAK,HOU,Athletics at Astros
2022-09-27,ARI,HOU,D-backs at Astros
2022-09-28,ARI,HOU,D-backs at Astros
2022-09-30,TBR,HOU,Rays at Astros
2022-10-01,TBR,HOU,Rays at Astros
2022-10-02,TBR,HOU,Rays at Astros
2022-03-31,LAA,OAK,Angels at Athletics
2022-04-01,LAA,OAK,Angels at Athletics
2022-04-02,LAA,OAK,Angels at Athletics
2022-04-03,LAA,OAK,Angels at Athletics
2022-04-04,DET,OAK,Tigers at Athletics
2022-04-05,DET,OAK,Tigers at Athletics
2022-04-06,DET,OAK,Tigers at Athletics
2022-04-18,BAL,OAK,Orioles at Athletics
2022-04-19,BAL,OAK,Orioles at Athletics
2022-04-20,BAL,OAK,Orioles at Athletics
2022-04-21,BAL,OAK,Orioles at Athletics
2022-04-22,TEX,OAK,Rangers at Athletics
2022-04-23,TEX,OAK,Rangers at Athletics
2022-04-24,TEX,OAK,Rangers at Athletics
2022-04-29,CLE,OAK,Guardians at Athletics
2022-04-30,CLE,OAK,Guardians at Athletics
2022-05-01,CLE,OAK,Guardians at Athletics
2022-05-02,TBR,OAK,Rays at Athletics
2022-05-03,TBR,OAK,Rays at Athletics
2022-05-04,TBR,OAK,Rays at Athletics
2022-05-13,LAA,OAK,Angels at Athletics
2022-05-14,LAA,OAK,Angels at Athletics
2022-05-15,LAA,OAK,Angels at Athletics
2022-05-16,MIN,OAK,Twins at Athletics
2022-05-17,MIN,OAK,Twins at Athletics
2022-05-18,MIN,OAK,Twins at Athletics
2022-05-26,TEX,OAK,Rangers at Athletics
2022-05-27,TEX,OAK,Rangers at Athletics
2022-05-28,TEX,OAK,Rangers at Athletics
2022-05-29,TEX,OAK,Rangers at Athletics
2022-05-30,HOU,OAK,Astros at Athletics
2022-05-31,HOU,OAK,Astros at Athletics
2022-06-01,HOU,OAK,Astros at Athletics
2022-06-03,BOS,OAK,Red Sox at Athletics
2022-06-04,BOS,OAK,Red Sox at Athletics
2022-06-05,BOS,OAK,Red Sox at Athletics
2022-06-17,KCR,OAK,Royals at Athletics
2022-06-18,KCR,OAK,Royals at Athletics
2022-06-19,KCR,OAK,Royals at Athletics
2022-06-21,SEA,OAK,Mariners at Athletics
2022-06-22,SEA,OAK,Mariners at Athletics
2022-06-23,SEA,OAK,Mariners at Athletics
2022-07-04,TOR,OAK,Blue Jays at Athletics
2022-07-05,TOR,OAK,Blue Jays at Athletics
2022-07-06,TOR,OAK,Blue Jays at Athletics
2022-07-08,HOU,OAK,Astros at Athletics
2022-07-09,HOU,OAK,Astros at Athletics
2022-07-10,HOU,OAK,Astros at Athletics
2022-07-22,TEX,OAK,Rangers at Athletics
2022-07-23,TEX,OAK,Rangers at Athletics
2022-07-24,TEX,OAK,Rangers at Athletics
2022-07-25,HOU,OAK,Astros at Athletics
2022-07-26,HOU,OAK,Astros at Athletics
2022-07-27,HOU,OAK,Astros at Athletics
2022-08-06,SFG,OAK,Giants at Athletics
2022-08-07,SFG,OAK,Giants at Athletics
2022-08-08,LAA,OAK,Angels at Athletics
2022-08-09,LAA,OAK,Angels at Athletics
2022-08-10,LAA,OAK,Angels at Athletics
2022-08-19,SEA,OAK,Mariners at Athletics
2022-08-20,SEA,OAK,Mariners at Athletics
2022-08-21,SEA,OAK,Mariners at Athletics
2022-08-22,MIA,OAK,Marlins at Athletics
2022-08-23,MIA,OAK,Marlins at Athletics
2022-08-24,MIA,OAK,Marlins at Athletics
2022-08-25,NYY,OAK,Yankees at Athletics
2022-08-26,NYY,OAK,Yankees at Athletics
2022-08-27,NYY,OAK,Yankees at Athletics
2022-08-28,NYY,OAK,Yankees at Athletics
2022-09-06,ATL,OAK,Braves at Athletics
2022-09-07,ATL,OAK,Braves at Athletics
2022-09-08,CHW,OAK,White Sox at Athletics
2022-09-09,CHW,OAK,White Sox at Athletics
2022-09-10,CHW,OAK,White Sox at Athletics
2022-09-11,CHW,OAK,White Sox at Athletics
2022-09-20,SEA,OAK,Mariners at Athletics
2022-09-21,SEA,OAK,Mariners at Athletics
2022-09-22,SEA,OAK,Mariners at Athletics
2022-09-23,NYM,OAK,Mets at Athletics
2022-09-24,NYM,OAK,Mets at Athletics
2022-09-25,NYM,OAK,Mets at Athletics
2022-03-31,DET,SEA,Tigers at Mariners
2022-04-01,DET,SEA,Tigers at Mariners
2022-04-02,DET,SEA,Tigers at Mariners
2022-04-03,DET,SEA,Tigers at Mariners
2022-04-04,LAA,SEA,Angels at Mariners
2022-04-05,LAA,SEA,Angels at Mariners
2022-04-15,HOU,SEA,Astros at Mariners
2022-04-16,HOU,SEA,Astros at Mariners
2022-04-17,HOU,SEA,Astros at Mariners
2022-04-19,TEX,SEA,Rangers at Mariners
2022-04-20,TEX,SEA,Rangers at Mariners
2022-04-21,TEX,SEA,Rangers at Mariners
2022-04-22,KCR,SEA,Royals at Mariners
2022-04-23,KCR,SEA,Royals at Mariners
2022-04-24,KCR,SEA,Royals at Mariners
2022-05-05,TBR,SEA,Rays at Mariners
2022-05-06,TBR,SEA,Rays at Mariners
2022-05-07,TBR,SEA,Rays at Mariners
2022-05-08,TBR,SEA,Rays at Mariners
2022-05-09,PHI,SEA,Phillies at Mariners
2022-05-10,PHI,SEA,Phillies at Mariners
2022-05-11,PHI,SEA,Phillies at Mariners
2022-05-23,OAK,SEA,Athletics at Mariners
2022-05-24,OAK,SEA,Athletics at Mariners
2022-05-25,OAK,SEA,Athletics at Mariners
2022-05-27,HOU,SEA,Astros at Mariners
2022-05-28,HOU,SEA,Astros at Mariners
2022-05-29,HOU,SEA,Astros at Mariners
2022-06-10,BOS,SEA,Red Sox at Mariners
2022-06-11,BOS,SEA,Red Sox at Mariners
2022-06-12,BOS,SEA,Red Sox at Mariners
2022-06-13,MIN,SEA,Twins at Mariners
2022-06-14,MIN,SEA,Twins at Mariners
2022-06-15,MIN,SEA,Twins at Mariners
2022-06-16,LAA,SEA,Angels at Mariners
2022-06-17,LAA,SEA,Angels at Mariners
2022-06-18,LAA,SEA,Angels at Mariners
2022-06-19,LAA,SEA,Angels at Mariners
2022-06-27,BAL,SEA,Orioles at Mariners
2022-06-28,BAL,SEA,Orioles at Mariners
2022-06-29,BAL,SEA,Orioles at Mariners
2022-06-30,OAK,SEA,Athletics at Mariners
2022-07-01,OAK,SEA,Athletics at Mariners
2022-07-02,OAK,SEA,Athletics at Mariners
2022-07-03,OAK,SEA,Athletics at Mariners
2022-07-07,TOR,SEA,Blue Jays at Mariners
2022-07-08,TOR,SEA,Blue Jays at Mariners
2022-07-09,TOR,SEA,Blue Jays at Mariners
2022-07-10,TOR,SEA,Blue Jays at Mariners
2022-07-22,HOU,SEA,Astros at Mariners
2022-07-23,HOU,SEA,Astros at Mariners
2022-07-24,HOU,SEA,Astros at Mariners
2022-07-25,TEX,SEA,Rangers at Mariners
2022-07-26,TEX,SEA,Rangers at Mariners
2022-07-27,TEX,SEA,Rangers at Mariners
2022-08-05,LAA,SEA,Angels at Mariners
2022-08-06,LAA,SEA,Angels at Mariners
2022-08-07,LAA,SEA,Angels at Mariners
2022-08-08,NYY,SEA,Yankees at Mariners
2022-08-09,NYY,SEA,Yankees at Mariners
2022-08-10,NYY,SEA,Yankees at Mariners
2022-08-23,WSN,SEA,Nationals at Mariners
2022-08-24,WSN,SEA,Nationals at Mariners
2022-08-25,CLE,SEA,Guardians at Mariners
2022-08-26,CLE,SEA,Guardians at Mariners
2022-08-27,CLE,SEA,Guardians at Mariners
2022-08-28,CLE,SEA,Guardians at Mariners
2022-09-05,CHW,SEA,White Sox at Mariners
2022-09-06,CHW,SEA,White Sox at Mariners
2022-09-07,CHW,SEA,White Sox at Mariners
2022-09-09,ATL,SEA,Braves at Mariners
2022-09-10,ATL,SEA,Braves at Mariners
2022-09-11,ATL,SEA,Braves at Mariners
2022-09-13,SDP,SEA,Padres at Mariners
2022-09-14,SDP,SEA,Padres at Mariners
2022-09-27,TEX,SEA,Rangers at Mariners
2022-09-28,TEX,SEA,Rangers at Mariners
2022-09-29,TEX,SEA,Rangers at Mariners
2022-09-30,OAK,SEA,Athletics at Mariners
2022-10-01,OAK,SEA,Athletics at Mariners
2022-10-02,OAK,SEA,Athletics at Mariners
2022-03-31,NYY,TEX,Yankees at Rangers
2022-04-01,NYY,TEX,Yankees at Rangers
